,Producto1,Producto2,Correlacion
150,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT1-396:719:1867:1868,0.2676533899041562
151,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT1-397:578:1505:1506,0.4590246535297129
152,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT1-40058:70129:70130:47263,-0.1493879380355313
153,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT1-440:579:1507:1508,-0.18246774246120992
154,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT1-440:579:1509:1510,-0.6141502276033497
155,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT1-44789:80549:80550:53091,-0.21237646108326172
156,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT1-47:67:151:152,0.01617974495281809
157,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT1-4:44:104:105,-0.012920881725567393
158,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT1-52:78:177:178,0.30373766826714516
159,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT1-561:754:1940:1941,0.4200501903481876
160,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT1-579:752:1936:1937,-0.048855217048320985
161,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT1-60:91:203:204,-0.07221773526196221
162,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT1-61:92:205:229,0.19173054735367429
163,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT1-66:87:195:196,-0.1994705785297763
164,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT100014-13454:24507:24508:16218,0.34395281478529244
165,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104105-115016:262946:262947:142755,0.2518115083835363
166,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104105-154:296447:296448:160938,0.5048850708755938
167,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104105-208362:511397:511398:258799,0.3438569754964678
168,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104105-305509:1018259:1018260:563293,0.02480837274443912
169,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104105-370:393813:393814:210159,-0.04292361254601254
170,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104105-44:643471:643472:327559,0.5645868340494054
171,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104105-455075:1153677:1153676:630613,-0.003679811391432639
172,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104105-455150:1153426:1153427:630219,-0.6765122940553905
173,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104105-52857:101263:101262:63782,0.17685181170285727
174,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104105-52860:101265:101264:63788,0.23390081122598677
175,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104105-52864:101267:101266:63795,0.2789261405195234
176,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104105-54:569323:569324:286789,0.13308676131483393
177,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104105-60271:510131:510132:258690,0.8025598675170419
178,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104105-73423:168376:168377:92108,0.10530647258744744
179,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104105-73435:169267:169268:92127,-0.10749069961105027
180,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104107-16:261839:261840:142273,-0.4592753220514785
181,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104107-30:244845:244846:134243,-0.30031591011584796
182,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104107-330:254488:254489:139111,-0.21506392432900823
183,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104107-367:261835:261836:142264,0.21539987694056406
184,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104107-455147:1153424:1153423:630218,-0.23491567692231635
